UID,Xsugg,Ysugg,Type_,Unit,Walker,PassGrid,Section,SherdNo,VesselPart,PartType,VesselType,OtherType,Thickness,Coarseness,MaxSize,Feature,Comments,FabricType,MNLN,FNEB1,EB2,LPrePal,FPal,SPal,TPal,PPalPG,Geom,Arch,Class,Hell,ERom,MRom,LRom,EByz,MByz,EVen,MVen,LVen,Recent,Other
4071-18-1-25-1,706547.3,3972378.4,tract,4071,18,1,25,1,B,U,JCon,LRA 2,M,M,3.3,Y,LRA 2; fine ridging on exterior,LRA 2 fabric,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0
4071-18-1-5-1,706548.3,3972359.4,tract,4071,18,1,5,1,B,U,JCon,LRA 2,M,M,5.2,Y,LRA 2; fine ridging on exterior,LRA 2 fabric,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0
4071-18-1-5-2,706546.8,3972361.5,tract,4071,18,1,5,2,B,U,JCon,LRA 2,M,M,2.7,Y,LRA 2; fine ridging on exterior,LRA 2 fabric,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0
4071-18-1-5-3,706546.7,3972353,tract,4071,18,1,5,3,B,U,JCon,LRA,Tn,M,2.7,Y,LRA; fine ridging on exterior,LRA fabric,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0
4071-18-1-5-4,706546.8,3972357,tract,4071,18,1,5,4,H,HV,JCon,LRA?,M,M,3.8,Y,LRA?,LRA fabric,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0
4071-5-1-5-1,706561.6,3972356.3,tract,4071,5,1,5,1,R and H,RR and HV,JCon,LRA 1,M,M,9.2,Y,LRA 1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
4072-14-1-15-1,706505.4,3972412.3,tract,4072,14,1,15,1,H,HV,JCon,LRA?,M,F,7.2,Y,LRA?,LRA fabric,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0
4072-14-1-15-2,706505.2,3972409.5,tract,4072,14,1,15,2,B,U,JCon,LRA,M,F,6,Y,LRA; faint finely ridged exterior,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
4072-14-1-15-3,706506.7,3972413.4,tract,4072,14,1,15,3,B,U,JCon,LRA 2,M,F,4.6,Y,LRA 2; fine ridging on exterior,LRA 2 fabric,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0
4072-14-1-15-4,706505.3,3972416.8,tract,4072,14,1,15,4,H,HV,JCon,LRA 1-2,M,M,6.2,Y,LRA1-2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
4072-14-1-15-5,706505.6,3972414,tract,4072,14,1,15,5,B,U,JCon,LRA 2,M,M,6,Y,LRA 2; fine ridging on exterior,LRA 2 fabric,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0
4072-14-1-15-6,706506.4,3972412,tract,4072,14,1,15,6,B,U,JCon,LRA 2,M,M,5.2,Y,LRA 2; fine ridging on exterior,LRA 2 fabric,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0
4072-14-1-15-7,706506.5,3972412.1,tract,4072,14,1,15,7,B,U,JCon,LRA 2,M,M,4.3,Y,LRA 2; fine ridging on exterior,LRA fabric,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0
4072-14-1-15-8,706505.1,3972410.7,tract,4072,14,1,15,8,R,RE,SOpe,Vroom F1A,Tn,F,5.5,Y,Yellow and brown glaze on interior and exterior/ledged rim,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,80,0
4072-14-1-25-1,706505.9,3972425.6,tract,4072,14,1,25,1,R?,RR?,U,U,Tn,F,3,Y,Coarseware,,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,0,0,0,0,0,0,0
4072-14-1-25-2,706505.5,3972419,tract,4072,14,1,25,2,R,RF,LOpe,ARS Hayes 105,M,F,4.6,Y,Plate. ARS Hayes 105,ARS fabric D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0
4072-14-1-35-1,706506.5,3972429.2,tract,4072,14,1,35,1,R,RF,LOpe,ARS Hayes 105,M,M,7.4,Y,Plate. ARS Hayes 105,ARS fabric D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0
4072-14-1-35-2,706506.2,3972433.3,tract,4072,14,1,35,2,B,U,SOpe,Vroom F26,Tn,F,4.1,Y,Glaze on interior and exterior,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0
4072-14-1-35-3,706505.8,3972431.8,tract,4072,14,1,35,3,B,U,JCon,LRA 1-2,Tn,M,2.8,Y,LRA 1-2; fine ridging on exterior,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0
4072-14-1-35-4,706505.6,3972429.6,tract,4072,14,1,35,4,B,U,JCon,LRA 2,M,M,5.2,Y,LRA 2; fine ridging on exterior,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0
4072-14-1-35-5,706506.6,3972434.4,tract,4072,14,1,35,5,B,U,JCon,LRA 1-2,M,M,3.3,Y,LRA 1-2; fine ridging on exterior,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0
4072-14-1-35-6,706505,3972432.7,tract,4072,14,1,35,6,B,U,JCon,LRA 1-2,Tn,M,3.2,Y,LRA 1-2; fine ridging on exterior,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0
4072-14-1-35-7,706506,3972427,tract,4072,14,1,35,7,B,U,JCon,LRA 1-2,M,F,3.6,Y,LRA 1-2; fine ridging on exterior,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0
4072-14-1-45-1,706505.2,3972440.5,tract,4072,14,1,45,1,Ba,BF,JCon,Vroom CW7E?,M,C,8.1,Y,,Late SAT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,30,10,10,30,0
4072-14-1-45-2,706506.3,3972442.4,tract,4072,14,1,45,2,H,HV,JCon?,Vroom CW7E?,M,M,4.5,Y,,Late SAT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,30,10,10,30,0
4072-14-1-5-1,706506.2,3972404.4,tract,4072,14,1,5,1,H,HV,JCon,Amphora,M,F,6.2,Y,Coarseware?,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
4072-14-1-5-2,706505.4,3972404.9,tract,4072,14,1,5,2,R?,RR?,JCon,LRA 2?,M,F,3.6,Y,LRA 2? fine ridging on exterior,LRA 2 fabric?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0
4072-14-1-5-3,706506.2,3972402.4,tract,4072,14,1,5,3,H,HV,JCon,LRA 2?,M,M,7.5,Y,LRA 2? fine ridging on exterior,LRA 2 fabric,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0
4072-14-1-5-4,706506.6,3972402.4,tract,4072,14,1,5,4,B,U,JCon,LRA?,Tn,M,3.2,Y,LRA? Fine ribbing on exterior,LRA fabric,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0
4072-14-1-65-1,706504.8,3972455.2,tract,4072,14,1,65,1,R,RR,JCon,LRA 2,M,M,7,Y,LRA 2,LRA fabric,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0
4072-14-1-65-2,706505.5,3972454.4,tract,4072,14,1,65,2,Ba,BR,LOpe,Quercia RS,Tn,F,5.8,Y,Regional Sigillata ; Red slip interior and exterior. Pale brown fine fabric (not identifies),,0,0,0,0,0,0,0,0,0,0,0,0,25,25,50,0,0,0,0,0,0,0
4072-14-1-65-3,706505.4,3972454.5,tract,4072,14,1,65,3,B,U,JCon,LRA,M,M,4.8,Y,LRA; fine ridging on exterior,LRA fabric,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0
4072-14-1-65-4,706505.9,3972454,tract,4072,14,1,65,4,B,U,JCon,LRA 2,Tn,M,3.9,Y,LRA 2; fine ridging on exterior,LRA 2 fabric,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0
4072-14-1-65-5,706506.6,3972454.6,tract,4072,14,1,65,5,B,U,JCon,LRA,M,M,5.6,Y,LRA; fine ridging on exterior,LRA fabric,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0
4072-14-1-65-6,706505.6,3972454.9,tract,4072,14,1,65,6,R,U,CPot,U,Tn,M,4.2,Y,"Cooking ware (similar to Hayes 1983, Fig.9.55)",Cooking ware fabric,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0
4072-15-1-15-1,706518.8,3972409.5,tract,4072,15,1,15,1,B,U,JCon,LRA 2,M,M,6.7,Y,LRA 2; fine ridging on exterior,LRA 2 fabric,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0
4072-15-1-15-2,706520.7,3972417,tract,4072,15,1,15,2,B,U,JCon,LRA 2,M,M,3.4,Y,LRA 2; fine ridging on exterior,LRA 2 fabric,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0
4072-15-1-15-3,706519.8,3972409.9,tract,4072,15,1,15,3,H,HV,JCon,LRA 1-2,M,F,5,Y,LRA 1-2,LRA fabric,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0
4072-15-1-15-4,706518.7,3972409.4,tract,4072,15,1,15,4,R?,RR?,JCon,LRA 2,Tk,F,7,Y,LRA 2,LRA 2 fabric,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0
4072-15-1-5-1,706519.8,3972406.4,tract,4072,15,1,5,1,H,HV,JCon,Vroom CW7C,M,M,7,Y,Slip interior,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,0,0
4072-15-1-5-2,706520.6,3972403.9,tract,4072,15,1,5,2,B,U,JCon,LRA 2,M,M,6,Y,LRA 2; fine ridging on exterior,LRA 2 fabric,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0
4072-17-1-15-1,706534,3972411,tract,4072,17,1,15,1,H,HV,JCon,LRA 1-2?,M,M,12.5,Y,LRA 1-2?,LRA fabric?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0
4072-17-1-15-2,706533.9,3972410.9,tract,4072,17,1,15,2,B,U,JCon,LRA 2,M,M,5.7,Y,LRA 2; fine ridging on exterior,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0
4072-17-1-25-1,706533.9,3972418,tract,4072,17,1,25,1,R,RE,U,U,M,M,8.5,Y,Wavy comb decoration below rim. Much calcite.,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,60,20
4072-17-1-45-1,706533,3972439.5,tract,4072,17,1,45,1,B,U,JCon,LRA 1,M,M,5.8,Y,LRA 1; rib on exterior/sandy mica fabric,LRA 1 fabric,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0
4072-17-1-45-2,706533.3,3972441.6,tract,4072,17,1,45,2,R,RR,JCon,LRA 2,M,F,5.2,Y,LRA 2,LRA 2 fabric,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0
4072-17-1-55-1,706534.3,3972448.2,tract,4072,17,1,55,1,T,U,Oth,U,Tk,F,14.9,Y,Finger grooves on surface,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
4072-17-1-55-2,706533.5,3972446.2,tract,4072,17,1,55,2,R,RR,LOpe,Quercia RS,Tn,F,3.7,Y,Imitation of PRS type 10A. Pink fine fabric.,RS pink fine fabric,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0
4072-17-1-55-3,706533.5,3972451.7,tract,4072,17,1,55,3,R,RR,JCon,LRA 2,Tk,M,8,Y,LRA 2,LRA 2 fabric,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0
4072-17-1-55-4,706533,3972446.3,tract,4072,17,1,55,4,B,U,JCon,LRA 2,M,M,7.5,Y,LRA 2; fine ridging on exterior,LRA 2 fabric,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0
4072-17-1-55-5,706534.5,3972449.4,tract,4072,17,1,55,5,B,U,JCon,LRA 2,M,M,5.3,Y,LRA 2; fine ridging on exterior,LRA 2 fabric,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0
4072-17-1-55-6,706533,3972448.5,tract,4072,17,1,55,6,B,U,JCon,LRA 2,M,M,3.4,Y,LRA 2; finely ridged exterior,LRA 2 fabric,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0
4072-17-1-55-7,706533.4,3972446.5,tract,4072,17,1,55,7,B,U,JCon,LRA 2,Tn,F,3.2,Y,LRA 2; fine ridging on exterior,LRA 2 fabric,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0
4072-18-1-55-1,706548.7,3972450.6,tract,4072,18,1,55,1,H,HV,JCon?,U,M,F,8.5,Y,,,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,0,0,0,0,0,0,0
4072-5-1-25-1,706560.7,3972417.3,tract,4072,5,1,25,1,H,HV,JCon,LRA 2,M,M,7.7,Y,LRA 2,LRA 2 fabric,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0
4072-5-1-25-2,706561.3,3972418.6,tract,4072,5,1,25,2,B,U,JCon,LRA,M,M,6.5,Y,LRA; fine ridging on exterior,LRA fabric,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0
4072-5-1-25-3,706562.3,3972423,tract,4072,5,1,25,3,B,U,JCon,LRA 2,M,F,5.6,Y,LRA 2; fine ridging on exterior,LRA 2 fabric,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0
4072-5-1-25-4,706562,3972420.2,tract,4072,5,1,25,4,B,U,JCon,LRA,M,F,3.4,Y,LRA; fine ridging on exterior,LRA fabric,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0
4072-5-1-25-5,706562.1,3972424.4,tract,4072,5,1,25,5,B,U,JCon,LRA,M,M,5.6,Y,LRA; fine ridging on exterior,LRA fabric,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0
4072-5-1-65-1,706562.2,3972453.8,tract,4072,5,1,65,1,H,HH?,JCon,Jug,M,F,8.2,Y,Coarseware; poss upswung handle,,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,0,0,0,0,0,0,0
4072-5-1-65-2,706560.8,3972452.9,tract,4072,5,1,65,2,R,RE,LOpe,Basin,M,F,11.8,Y,"Basin, rim. Coarse ware. Everted and strongly rounded rim, curved wall. D. int. 43 cm, H 3 cm. Quite fine and soft reddish yellow clay (7.5YR 7/4 with gray core), few small black inclusions, few mica.",,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,0,0,0,0,0,0,0
4074-14-1-95-1,706347.9,3972340.5,tract,4074,14,1,95,1,H,HV,JCon,LRA?,M,M,6,Y,LRA?,LRA fabric,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0
4074-14-1-95-2,706347.5,3972343.8,tract,4074,14,1,95,2,H,HV,JCon,LRA?,M,F,4.2,Y,LRA?,LRA fabric,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0
4074-17-1-45-1,706382,3972296.2,tract,4074,17,1,45,1,Ba,BF,JCon,Vroom CW21B,Tk,M,8.2,Y,Brown glaze on interior,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0
4074-5-1-15-1,706417.5,3972266.1,tract,4074,5,1,15,1,Ba,BR,LOpe,PRS,Tn,F,6.2,Y,LRC bowl; red slip ring around base,PRS fabric,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0
4074-5-1-5-1,706417.3,3972255.3,tract,4074,5,1,5,1,R,RF,LOpe,ARS Hayes 104,M,F,4.1,Y,"Plate, rim. ARS ware, type Hayes 104 (?). D. 38 cm, H. 1.7 cm. Quite fine and hard orange (2.5YR 6/8) fabric.",ARS fabric,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0
4074-5-1-5-2,706416.6,3972254,tract,4074,5,1,5,2,H,HV,JCon,LRA,M,M,7.2,Y,LRA; potter's mark (X) on handle?,LRA fabric,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0
4074-5-1-55-1,706416.9,3972307.1,tract,4074,5,1,55,1,B,U,U,U,M,F,4.7,Y,Glaze on interior and exterior,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0
4074-5-1-55-2,706417.7,3972303.5,tract,4074,5,1,55,2,B,U,U,U,M,F,3.2,Y,Glaze on interior and exterior,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0
4074-5-1-55-3,706416.1,3972303.3,tract,4074,5,1,55,3,H,HV,U,U,M,F,6.5,Y,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
4074-5-1-65-1,706416.9,3972316.6,tract,4074,5,1,65,1,R,U,JCon,U,M,C,4.1,Y,Rim type like KIP JT1A; possible crudely finished bridge-spouted jar. Quartz and mica inclusions.,OUT(12),0,0,0,0,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4074-5-1-65-2,706416.6,3972317.6,tract,4074,5,1,65,2,R,RR,LOpe,PRS 3E,M,M,7.1,Y,LRC type 3E,PRS fabric,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0
4074-5-1-65-3,706416,3972317.8,tract,4074,5,1,65,3,R,RF,U,U,Tn,F,6,Y,Carination below rim/fine black slip dec,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
4074-5-1-75-1,706416.2,3972321.3,tract,4074,5,1,75,1,B,U,U,U,M,F,5.7,Y,Finely ridged on exterior,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0
4074-5-1-75-10,706416.3,3972320.8,tract,4074,5,1,75,10,H,HV,U,U,M,M,9.2,Y,Ridge along top of handle,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
4074-5-1-75-11,706416.2,3972323.8,tract,4074,5,1,75,11,B,U,U,U,M,F,4.7,Y,Glaze on interior/incised pattern/,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20,10,10,20
4074-5-1-75-12,706417.6,3972328.6,tract,4074,5,1,75,12,B,U,U,U,M,C,10,Y,Thin plastic ribs on exterior,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
4074-5-1-75-2,706416.2,3972325.8,tract,4074,5,1,75,2,B,U,U,U,M,F,5.2,Y,Finely ridged on exterior,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0
4074-5-1-75-3,706417,3972324.5,tract,4074,5,1,75,3,B,U,U,U,M,F,6.6,Y,Finely incised lines on exterior,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
4074-5-1-75-4,706417.4,3972327,tract,4074,5,1,75,4,B,U,U,U,M,F,4.7,Y,Glaze interior and exterior,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0
4074-5-1-75-5,706417.9,3972324.2,tract,4074,5,1,75,5,H,HV,JCon?,U,M,F,10.2,Y,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
4074-5-1-75-6,706416.2,3972324.2,tract,4074,5,1,75,6,H,HV,JCon?,U,M,F,5.4,Y,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
4074-5-1-75-7,706416.9,3972324.2,tract,4074,5,1,75,7,H,HV,U,U,M,F,9.2,Y,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
4074-5-1-75-8,706416.1,3972323.7,tract,4074,5,1,75,8,H,HV,U,U,M,F,8.7,Y,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
4074-5-1-75-9,706417.2,3972322.9,tract,4074,5,1,75,9,H,HV,U,U,M,F,5.4,Y,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
4074-5-1-85-1,706416.9,3972334.9,tract,4074,5,1,85,1,R,RE,U,U,M,M,4.2,Y,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
4074-5-1-85-2,706416.9,3972335.2,tract,4074,5,1,85,2,H,HV,U,U,M,F,6.2,Y,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
4074-5-1-95-1,706416.8,3972345.6,tract,4074,5,1,95,1,R,U,LOpe,Quercia RS,Tn,F,5.3,Y,Regional RS (fabric not identified); ridge along top of rim/two incised lines under rim,RS pink fine fabric,0,0,0,0,0,0,0,0,0,0,0,0,0,40,60,0,0,0,0,0,0,0
4074-5-1-95-2,706416.3,3972340.8,tract,4074,5,1,95,2,B,Sho,JCon,LRA 1?,M,M,7.1,Y,LRA1?,LRA 1 fabric,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0
4074-5-1-95-3,706417.1,3972349.3,tract,4074,5,1,95,3,B,U,JCon,LRA 2,M,M,8,Y,LRA 2; fine ridging on exterior,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0
4074-5-1-95-4,706416.2,3972343.8,tract,4074,5,1,95,4,B,U,JCon,LRA 2,Tn,M,4.6,Y,LRA 2 ; fine ridging on exterior,LRA 2 fabric,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0
4075-14-1-25-1,706348.7,3972371,tract,4075,14,1,25,1,R,U,JOpe,Jar,Tk,M,4.5,Y,Like KIP JT12C? Similar to 3576-35-1-5-1 in fabric and shape,GRO,0,0,0,10,20,30,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4075-15-1-65-1,706366.4,3972407.4,tract,4075,15,1,65,1,H,U,JCon,LRA?,M,F,5.7,Y,LRA?,LRA fabric?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0
4075-15-1-85-1,706365.9,3972425.8,tract,4075,15,1,85,1,Ba,BR,LOpe,U,M,F,5.2,Y,Coarseware? Or ESA,,0,0,0,0,0,0,0,0,0,0,0,0,40,30,30,0,0,0,0,0,0,0
4075-18-1-95-1,706399.8,3972436.1,tract,4075,18,1,95,1,H,HV,JCon,LRA,M,F,6.3,Y,LRA,LRA fabric?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0
4075-18-1-95-2,706400.3,3972431.6,tract,4075,18,1,95,2,B,U,JCon,LRA 2,M,M,2.6,Y,LRA 2 ; fine ridging on exterior,LRA 2 fabric,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0
4075-5-1-5-1,706416.9,3972352.5,tract,4075,5,1,5,1,Ba,BD?,U,U,M,M,5.7,Y,,,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,0,0,0,0,0,0,0
4075-5-1-5-2,706418.5,3972355.8,tract,4075,5,1,5,2,B,U,JCon?,LRA?,Tn,F,3.2,Y,LRA? Fine ribbing on exterior,LRA fabric?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0
4076-14-1-15-1,706349.3,3972448.7,tract,4076,14,1,15,1,B,U,JCon,LRA,M,F,5.1,Y,LRA; ribbing on exterior,LRA fabric,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0
4076-14-1-15-2,706349.1,3972452.2,tract,4076,14,1,15,2,B,U,JCon,LRA,M,F,3.6,Y,LRA; ribbing on exterior,LRA fabric,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0
4076-14-1-15-3,706348.6,3972451.9,tract,4076,14,1,15,3,R,RE,LOpe,PRS 2A,Tn,M,3.2,Y,"Bowl-plate, rim. PRS ware, form 2A. D. 30 cm, H. 1.6 cm. Very fine and hard red (2.5YR 6/6) fabric, small white and yellow inclusions in scarce amount; sharp and smooth fracture of the section. Dull and quite thick orange slip (2.5YR 5/8).",PRS fabric,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0
4076-14-1-15-4,706348.4,3972445.6,tract,4076,14,1,15,4,H,U,JCon,LRA,M,M,7,Y,LRA,LRA fabric,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0
4076-14-1-35-1,706348.2,3972469.1,tract,4076,14,1,35,1,B,U,JCon,LRA 2?,M,F,4.2,Y,LRA 2? Finely ridged on exterior,LRA 2 fabric?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0
4076-14-1-65-1,706348.1,3972497.1,tract,4076,14,1,65,1,B,U,JCon?,LRA?,Tn,F,2.8,Y,LRA? Fine ribbing on exterior,LRA 2 fabric?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0
4076-15-1-45-1,706365.9,3972482.1,tract,4076,15,1,45,1,B,U,JCon,LRA 2,M,M,4,Y,LRA 2; fine ridging on exterior,LRA 2 fabric?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0
4076-18-1-15-1,706400.6,3972450.3,tract,4076,18,1,15,1,H?,HV?,U,U,M,F,5.7,Y,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
4076-5-1-15-1,706416.6,3972453.7,tract,4076,5,1,15,1,B,U,U,U,M,M,5.1,Y,Fine ridging on exterior,LRA fabric?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0
4076-5-1-15-2,706417.2,3972449.7,tract,4076,5,1,15,2,H,HV,JCon,LRA 1,M,M,10,Y,LRA 1,LRA 1 fabric,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0
4076-5-1-25-1,706417.7,3972456,tract,4076,5,1,25,1,B,U,U,U,M,M,5.8,Y,Green glaze on interior/ribbing on exterior,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0
4076-5-1-45-1,706418.4,3972478,tract,4076,5,1,45,1,B,U,JCon,LRA 2,M,F,7.7,Y,LRA 2; fine ridging on exterior,LRA 2 fabric?,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0
